id_csv1,val1_csv1,val2_csv1,xlsx_col3,xlsx_col9,xlsx_col11,xlsx_a,xlsx_b,xlsx_col16,xlsx_col10,xlsx_col12,xlsx_string
sign_330426,42,48,INCLUDE/INVOLVE,5-C,5-C,8456,8462,50,5-C,5-C,2012-02-14_0066-cam1-for-ss3.mp4
sign_330426,54,58,COMPARE,B-L,B-L,8468,8472,50,B-L,B-L,2012-02-14_0066-cam1-for-ss3.mp4
sign_330426,63,74,SAME-LIST,Y,Y,8477,8488,50,Y,Y,2012-02-14_0066-cam1-for-ss3.mp4
sign_279183,10,16,BOY,tight-C,flat-O,2651,2657,15,,,2012-01-27_0052-cam1-for-ss3.mp4
sign_279183,22,25,WANT,5-C,5-C,2663,2666,15,5-C,5-C,2012-01-27_0052-cam1-for-ss3.mp4
sign_279183,27,33,NEW,bent-B-L,bent-B-L,2668,2674,15,crvd-sprd-B,crvd-sprd-B,2012-01-27_0052-cam1-for-ss3.mp4
sign_279183,40,51,SHOE,S,S,2681,2692,15,S,S,2012-01-27_0052-cam1-for-ss3.mp4
sign_339728,10,17,BOY,crvd-B,flat-O,5840,5847,29,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_339728,35,50,PUT-AWAY,S,crvd-5,5865,5880,29,S,crvd-5,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_339728,59,98,FIRE/BURN,crvd-5,crvd-5,5889,5928,29,crvd-5,crvd-5,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_175125,5,13,ns-fs-JOHN,I,N,1735,1743,10,,,2012-02-09_0058-cam1-for-ss3.mp4
sign_175125,23,30,BREAK,S,S,1753,1760,10,S,S,2012-02-09_0058-cam1-for-ss3.mp4
sign_175125,36,48,WINDOW,bent-B-L,bent-B-L,1766,1778,10,bent-B-L,bent-B-L,2012-02-09_0058-cam1-for-ss3.mp4
sign_280686,12,22,ns-fs-JOHN,I_J,N,28,38,1,,,2012-02-09_0060-cam1-for-ss3.mp4
sign_280686,26,31,BREAK,S,S,42,47,1,S,S,2012-02-09_0060-cam1-for-ss3.mp4
sign_280686,34,49,WINDOW,bent-B-L,bent-B-L,50,65,1,bent-B-L,bent-B-L,2012-02-09_0060-cam1-for-ss3.mp4
sign_260153,11,24,CAR,S,S,8768,8781,41,S,S,2013-06-27_CB_0110-cam1-for-ss3.mp4
sign_260153,34,42,BREAK-DOWN,crvd-5,crvd-5,8791,8799,41,crvd-5,crvd-5,2013-06-27_CB_0110-cam1-for-ss3.mp4
sign_260153,57,65,NOT,10,10,8814,8822,41,,,2013-06-27_CB_0110-cam1-for-ss3.mp4
sign_303257,12,19,CAR,S,S,3322,3329,16,S,S,2012-01-27_0051-cam1-for-ss3.mp4
sign_303257,24,29,BREAK-DOWN,crvd-5,crvd-5,3334,3339,16,crvd-5,crvd-5,2012-01-27_0051-cam1-for-ss3.mp4
sign_357271,3,8,LOOK,V,V,13985,13990,54,,,8-Control-of-sound-places.mov
sign_357271,17,20,MAKE,S,S,13999,14002,54,S,S,8-Control-of-sound-places.mov
sign_357271,26,45,COURT,F,F,14008,14027,54,F,F,8-Control-of-sound-places.mov
sign_357271,50,54,IN,flat-O,flat-O,14032,14036,54,C,C,8-Control-of-sound-places.mov
sign_357271,57,67,TOILET,T,T,14039,14049,54,,,8-Control-of-sound-places.mov
sign_357271,74,90,,,,,,,,,
sign_357271,97,112,BRING/CARRY,crvd-B,crvd-B,14079,14094,54,crvd-B,crvd-B,8-Control-of-sound-places.mov
sign_357271,116,117,IN,flat-O,flat-O,14098,14099,54,C,C,8-Control-of-sound-places.mov
sign_357271,121,129,TOILET,T,T,14103,14111,54,,,8-Control-of-sound-places.mov
sign_242455,3,5,DEAF,1,1,6353,6355,31,,,2-Voice-Identity.mov
sign_242455,9,14,USE-SIGN-LANGUAGE,S,crvd-5,6359,6364,31,S,crvd-5,2-Voice-Identity.mov
sign_242455,19,25,LOOK,V,V,6369,6375,31,,,2-Voice-Identity.mov
sign_242455,30,32,BUT,1,1,6380,6382,31,1,1,2-Voice-Identity.mov
sign_242455,59,73,VOICE,V,V,6409,6423,31,,,2-Voice-Identity.mov
sign_242455,77,83,SAME,Y,Y,6427,6433,31,,,2-Voice-Identity.mov
sign_279088,10,15,WANT,crvd-5,crvd-5,354,359,3,crvd-5,crvd-5,2012-01-27_0052-cam1-for-ss3.mp4
sign_279088,20,27,BUTTER,bent-U-L,bent-U-L,364,371,3,B-L,B-L,2012-01-27_0052-cam1-for-ss3.mp4
sign_175314,9,17,ns-fs-JOHN,I_J,N,6860,6868,38,,,2012-02-09_0058-cam1-for-ss3.mp4
sign_175314,32,41,,,,,,,,,
sign_175314,49,56,TURKEY,bent-1,bent-1,6900,6907,38,,,2012-02-09_0058-cam1-for-ss3.mp4
sign_175314,66,72,part:indef,alt-G_bent-L,alt-G_bent-L,6917,6923,38,,,2012-02-09_0058-cam1-for-ss3.mp4
sign_265988,25,32,MUST,X,X,23502,23509,104,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265988,43,51,BUY,flat-O,flat-O,23520,23528,104,B-L,B-L,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265988,59,73,SHORTS,bent-B-L,bent-B-L,23536,23550,104,bent-B-L,bent-B-L,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265988,83,88,WHY,bent-B-L,bent-B-L,23560,23565,104,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265988,92,103,GO-OUT,5,flat-O,23569,23580,104,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265988,106,115,WOW,Y,Y,23583,23592,104,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265988,121,137,HOT,5-C,5-C,23598,23614,104,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_296995,14,16,BUY,flat-O,flat-O,617,619,4,B-L,B-L,2012-11-27_JM6_0095-cam1-for-ss3.mp4
sign_296995,20,25,CAR,S,S,623,628,4,S,S,2012-11-27_JM6_0095-cam1-for-ss3.mp4
sign_296995,37,51,WHERE,1,1,640,654,4,,,2012-11-27_JM6_0095-cam1-for-ss3.mp4
sign_343317,51,57,GO,1,1,6883,6889,28,1,1,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343317,67,77,ns-fs-TJ,T,I_J,6899,6909,28,,,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343317,95,98,MUST,X,X,6927,6930,28,,,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343317,109,115,BUY,flat-O,flat-O,6941,6947,28,B-L,B-L,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343317,120,125,ORANGE,C,S,6952,6957,28,,,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343317,131,137,JUICE,I_J,I_J,6963,6969,28,,,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_291190,29,32,NOT,10,10,8120,8123,34,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291190,36,40,THINK,1,1,8127,8131,34,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291190,58,64,PLAN,B-L,B-L,8149,8155,34,B-L,B-L,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291190,72,79,GO,D,1,8163,8170,34,1,bent-1,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291190,89,92,part:indef,5,5,8180,8183,34,L,L,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291190,97,104,IF,I,I,8188,8195,34,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291190,111,120,SEE,V,V,8202,8211,34,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291190,123,125,part:indef,5,5,8214,8216,34,5,5,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291190,137,139,FUTURE,5,5,8228,8230,34,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291190,145,151,INFORM,flat-O,5,8236,8242,34,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291190,156,166,CALL-BY-PHONE,Y,Y,8247,8257,34,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_348140,10,17,FRIEND,X,1,4875,4882,23,1,1,2012-11-27_JM1_0090-cam1-for-ss3.mp4
sign_348140,25,31,GO-OUT,5,flat-O-2,4890,4896,23,,,2012-11-27_JM1_0090-cam1-for-ss3.mp4
sign_348140,37,47,CAMP,horns,horns,4902,4912,23,horns,horns,2012-11-27_JM1_0090-cam1-for-ss3.mp4
sign_348140,54,97,ENJOY,B-L,B-L,4919,4962,23,B-L,B-L,2012-11-27_JM1_0090-cam1-for-ss3.mp4
sign_343333,17,21,FINISH,5,5,7302,7306,30,5,5,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343333,26,37,HOMEWORK,5,S,7311,7322,30,psv,psv,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343333,58,65,THEN,1,1,7343,7350,30,1,1,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343333,70,74,CAN,S,S,7355,7359,30,S,S,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343333,78,82,PLAY,Y,Y,7363,7367,30,,,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343333,84,97,GO-OUT,5,flat-O,7369,7382,30,,,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_280945,6,13,WHEN,1,1,9518,9525,28,1,1,2012-02-09_0060-cam1-for-ss3.mp4
sign_280945,20,31,SNOW,5,bent-B-L,9532,9543,28,5,bent-B-L,2012-02-09_0060-cam1-for-ss3.mp4
sign_280945,39,49,SCHOOL,5,5,9551,9561,28,5,5,2012-02-09_0060-cam1-for-ss3.mp4
sign_280945,53,71,CANCEL/CRITICIZE,1,bent-1,9565,9583,28,5,5,2012-02-09_0060-cam1-for-ss3.mp4
sign_291027,9,27,ENJOY,5,5,5110,5128,23,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291027,41,48,IF,I,I,5142,5149,23,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291027,54,77,HURRICANE,U-L,bent-U-L,5155,5178,23,U-L,bent-U-L,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291027,87,96,GAME,10,10,5188,5197,23,10,10,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291027,101,107,DECIDE,F,F,5202,5208,23,F,F,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291027,112,127,CANCEL/CRITICIZE,1,1,5213,5228,23,B-L,B-L,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_45209,10,17,NONE/NOTHING,O,O,4336,4343,22,O,O,2012-02-09_0061-cam1-for-ss3.mp4
sign_45209,21,28,CAR,S,S,4347,4354,22,S,S,2012-02-09_0061-cam1-for-ss3.mp4
sign_45209,42,46,part:indef,L,L,4368,4372,22,crvd-B,crvd-B,2012-02-09_0061-cam1-for-ss3.mp4
sign_337887,11,18,WHEN,1,1,8281,8288,30,1,1,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337887,24,35,REALLY+WORK/BUSINESS,1,S,8294,8305,30,,S,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337887,50,60,MOVE-AWAY,flat-O,5,8320,8330,30,flat-O,5,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337887,71,78,ns-#SD,S,D,8341,8348,30,,,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337887,87,95,OUT,5,flat-O,8357,8365,30,5-C,5-C,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337887,114,118,MUST,X,X,8384,8388,30,X,X,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337887,127,132,GET,crvd-5,S,8397,8402,30,S,S,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337887,140,149,NEW,bent-B,bent-B,8410,8419,30,B-L,B-L,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337887,156,162,CAR,S,S,8426,8432,30,S,S,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_337887,169,184,LICENSE,L,L,8439,8454,30,L,L,2013-06-27_CB_0115-cam1-for-ss3.mp4
sign_349997,7,16,ns-fs-MARY,M,Y,6492,6501,29,,,2012-02-14_0062-cam1-for-ss3.mp4
sign_349997,20,24,NOW,Y,Y,6505,6509,29,Y,Y,2012-02-14_0062-cam1-for-ss3.mp4
sign_349997,28,29,HAVE,bent-B-L,bent-B-L,6513,6514,29,,,2012-02-14_0062-cam1-for-ss3.mp4
sign_349997,33,40,GOOD/THANK-YOU,B-L,B-L,6518,6525,29,,,2012-02-14_0062-cam1-for-ss3.mp4
sign_349997,44,68,CAR,S,S,6529,6553,29,S,S,2012-02-14_0062-cam1-for-ss3.mp4
sign_342987,10,19,MOUSE/FICTION,1,1,47,56,1,,,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_342987,30,35,ESCAPE,1,1,67,72,1,5,5,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_342987,38,46,"SCL:1\mouse scurries\""""",1,1,75,83,1,,,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_342987,52,55,CAT,5,F,89,92,1,,,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_342987,61,74,"SCL:crvd-V\cat chases mouse\""""",10,10,98,111,1,10,10,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_342987,78,90,CHASE,10,10,115,127,1,10,10,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_342987,101,127,"SCL:crvd-V\cat jumps up onto the table\""""",V,V,138,164,1,S,crvd-V,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_342987,137,151,TABLE,B-L,B-L,174,188,1,B-L,B-L,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_242596,1,3,FUTURE,crvd-5,crvd-5,7652,7654,41,,,2-Voice-Identity.mov
sign_242596,13,19,VISUALIZE,S,C,7664,7670,41,S,C,2-Voice-Identity.mov
sign_242596,26,28,THAT,Y,Y,7677,7679,41,,,2-Voice-Identity.mov
sign_242596,32,34,PERSON,K,K,7683,7685,41,,,2-Voice-Identity.mov
sign_242596,46,50,HIGH,U,U,7697,7701,41,,,2-Voice-Identity.mov
sign_242596,55,72,fs-PITCHED,K,D,7706,7723,41,,,2-Voice-Identity.mov
sign_242596,78,87,CHARACTER,C,C,7729,7738,41,,,2-Voice-Identity.mov
sign_242596,93,100,TALK,4,4,7744,7751,41,4,4,2-Voice-Identity.mov
sign_345715,14,18,WOW/AWFUL,cocked-8,B-L,13245,13249,51,,,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345715,33,41,"SCL:3\person passed out\""""",3,3,13264,13272,51,psv,psv,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345715,47,61,PAST+NIGHT,bent-B-L,bent-B-L,13278,13292,51,,psv,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345715,66,71,EACH+ONE,A,1,13297,13302,51,A,,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345715,74,114,CHEER,S,S,13305,13345,51,S,S,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345715,123,136,WOW,crvd-B,crvd-B,13354,13367,51,,,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_278807,15,19,LIKE,open-8,8,2550,2554,13,,,2012-01-27_0050-cam1-for-ss3.mp4
sign_278807,26,28,PINEAPPLE,K,K,2561,2563,13,,,2012-01-27_0050-cam1-for-ss3.mp4
sign_278807,32,37,fs-CREAM,5-C,A,2567,2572,13,,,2012-01-27_0050-cam1-for-ss3.mp4
sign_278807,47,51,CHEESE,crvd-5,crvd-5,2582,2586,13,crvd-B,crvd-B,2012-01-27_0050-cam1-for-ss3.mp4
sign_278807,58,63,YES,S,S,2593,2598,13,,,2012-01-27_0050-cam1-for-ss3.mp4
sign_335973,1,3,FOR,1,1,4731,4733,27,,,7-Social-Msg.mov
sign_335973,8,15,SHOW,1,1,4738,4745,27,B-L,B-L,7-Social-Msg.mov
sign_335973,22,24,part:indef,5,5,4752,4754,27,5,5,7-Social-Msg.mov
sign_335973,39,51,fs-CODA,C,A,4769,4781,27,,,7-Social-Msg.mov
sign_335973,59,64,CHILD,B-L,B-L,4789,4794,27,B-L,B-L,7-Social-Msg.mov
sign_335973,72,91,OFTEN,bent-B-L,bent-B-L,4802,4821,27,B-L,B-L,7-Social-Msg.mov
sign_278878,21,25,SISTER,L,L,4285,4289,20,bent-1,bent-1,2012-01-27_0050-cam1-for-ss3.mp4
sign_278878,32,34,NOT,10,10,4296,4298,20,,,2012-01-27_0050-cam1-for-ss3.mp4
sign_278878,41,45,LIKE,25,8,4305,4309,20,,,2012-01-27_0050-cam1-for-ss3.mp4
sign_278878,52,60,CHOCOLATE,crvd-5,crvd-5,4316,4324,20,psv,psv,2012-01-27_0050-cam1-for-ss3.mp4
sign_278878,65,88,fs-CEREAL,B-L,L,4329,4352,20,,,2012-01-27_0050-cam1-for-ss3.mp4
sign_41934,19,22,LIKE,open-8,8,1410,1413,8,,,2012-01-27_0056-cam1-for-ss3.mp4
sign_41934,28,36,CLASS,crvd-5,crvd-5,1419,1427,8,crvd-5,crvd-5,2012-01-27_0056-cam1-for-ss3.mp4
sign_343479,22,27,FINISH,5,5,11050,11055,48,5,5,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343479,32,42,TAKE-UP,5,S,11060,11070,48,5,S,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343479,51,58,INTRODUCE,bent-B-L,bent-B-L,11079,11086,48,bent-B-L,bent-B-L,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343479,68,73,LINGUISTICS,L,S,11096,11101,48,L,S,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_343479,77,97,CLASS,C,C,11105,11125,48,C,C,2013-06-27_CB_0107-cam1-for-ss3.mp4
sign_345806,18,26,TEACH+AGENT,flat-O,5,15097,15105,59,flat-O,5,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345806,36,45,SICK-OF,25,25,15115,15124,59,,,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345806,52,65,NICE/CLEAN,B-L,B-L,15131,15144,59,B-L,B-L,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345806,68,79,CLASS+BOX/ROOM,C,B-L,15147,15158,59,C,B-L,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345806,87,92,FORGET-IT,B-L,B-L,15166,15171,59,,,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345806,100,101,NOT,10,10,15179,15180,59,,,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345806,104,111,NICE/CLEAN,B-L,B-L,15183,15190,59,B-L,B-L,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_345806,115,123,NOW,Y,Y,15194,15202,59,Y,Y,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_265127,22,30,LIBRARY,L,L,1053,1061,6,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_265127,38,45,CLOSE-DOOR,B,B,1069,1076,6,B,B,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_291259,27,41,ns-fs-MARY,M,Y,10116,10130,43,,,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291259,49,55,GO,1,1,10138,10144,43,1,1,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291259,63,74,COLLEGE,B-L,B-L,10152,10163,43,B-L,B-L,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_291259,79,107,WHICH,10,10,10168,10196,43,10,10,2013-06-27_CB_0109-cam1-for-ss3.mp4
sign_340358,8,21,COMPARE,crvd-B,crvd-B,20959,20972,93,crvd-B,crvd-B,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340358,28,53,fs-LAKE,L,E,20979,21004,93,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340358,100,106,FAVORITE/PREFER,25,25,21051,21057,93,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340358,124,141,fs-BEACH,B,U-L,21075,21092,93,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340358,143,152,WHY,B-L,bent-B-L,21094,21103,93,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340358,168,170,HAVE,bent-B-L,bent-B-L,21119,21121,93,bent-B-L,bent-B-L,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340358,176,219,OCEAN,5,5,21127,21170,93,5,5,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340358,230,243,fs-LAKE,L,E,21181,21194,93,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340358,246,253,NONE/NOTHING,O,O,21197,21204,93,O,O,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340358,257,260,part:indef,crvd-L,crvd-L,21208,21211,93,crvd-L,crvd-L,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_201510,10,59,fs-AUDIOVOCAL,A,L,48,97,1,,,9-Sensory-Politics.mov
sign_201510,69,92,fs-ORIENTATION,O,T,107,130,1,,,9-Sensory-Politics.mov
sign_201510,103,113,MAJOR,B-xd,B-xd,141,151,1,B-xd,B-xd,9-Sensory-Politics.mov
sign_201510,133,134,HAVE,bent-B-L,bent-B-L,171,172,1,bent-B-L,bent-B-L,9-Sensory-Politics.mov
sign_201510,141,141,POSS,5,5,179,179,1,,,9-Sensory-Politics.mov
sign_201510,151,153,SET-UP,10,10,189,191,1,psv,psv,9-Sensory-Politics.mov
sign_201510,174,185,VISUALIZE,S,5,212,223,1,S,5,9-Sensory-Politics.mov
sign_201510,199,208,RULE,R,R,237,246,1,B-L,B-L,9-Sensory-Politics.mov
sign_201510,215,223,COOPERATE/UNITE,F,F,253,261,1,F,F,9-Sensory-Politics.mov
sign_201510,228,232,WITH,A,A,266,270,1,A,A,9-Sensory-Politics.mov
sign_201510,251,258,VOICE,V,V,289,296,1,,,9-Sensory-Politics.mov
sign_201510,265,265,,,,,,,,,
sign_266086,11,11,POSS-1p,B-L,B-L,25306,25306,111,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266086,18,30,FRIEND,1,1,25313,25325,111,1,1,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266086,39,49,RECENT-PAST,X,X,25334,25344,111,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266086,57,71,CRASH,5,S,25352,25366,111,5,crvd-B,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266086,79,90,PARTY,K,K,25374,25385,111,K,K,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266086,95,98,WHY,25,25,25390,25393,111,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266086,105,110,RECENT-PAST,X,X,25400,25405,111,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266086,114,125,FINALLY,5,1,25409,25420,111,5,1,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266086,137,145,FINISH,5,5,25432,25440,111,5,5,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266086,157,159,TEST,1,1,25452,25454,111,1,1,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266086,164,170,LAST,I,I,25459,25465,111,I,I,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266086,179,189,TEST,1,X,25474,25484,111,1,X,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_269767,5,18,fs-PARK,K,K,1064,1077,6,,,2012-11-27_JM4_0093-cam1-for-ss3.mp4
sign_269767,25,40,CROWDED,5,5,1084,1099,6,5,5,2012-11-27_JM4_0093-cam1-for-ss3.mp4
sign_269767,47,50,WHY,25,25,1106,1109,6,,,2012-11-27_JM4_0093-cam1-for-ss3.mp4
sign_269767,59,62,KID,bent-horns,bent-horns,1118,1121,6,,,2012-11-27_JM4_0093-cam1-for-ss3.mp4
sign_269767,67,73,KISS-FIST,S,S,1126,1132,6,,,2012-11-27_JM4_0093-cam1-for-ss3.mp4
sign_269767,81,87,PLAY,Y,Y,1140,1146,6,Y,Y,2012-11-27_JM4_0093-cam1-for-ss3.mp4
sign_266015,11,19,HUSBAND,crvd-B,crvd-B,24055,24063,106,crvd-B,crvd-B,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266015,26,32,WIFE,crvd-B,crvd-B,24070,24076,106,crvd-B,crvd-B,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266015,41,51,DANCE,V,V,24085,24095,106,5,5,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266015,59,59,POSS,B-L,B-L,24103,24103,106,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266015,68,79,WEDDING,B-L,tight-C,24112,24123,106,B-L,B-L,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266015,90,99,HOW,10,10,24134,24143,106,10,10,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266015,115,122,PICK/CHOOSE,open-8,8,24159,24166,106,B-L,B-L,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266015,131,131,POSS,5,5,24175,24175,106,,,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_266015,137,161,MUSIC,B-L,B-L,24181,24205,106,B-L,B-L,2013-06-27_CB_0114-cam1-for-ss3.mp4
sign_344915,10,17,FRIEND,X,1,707,714,4,1,1,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_344915,21,26,GROUP/TOGETHER,crvd-5,crvd-5,718,723,4,crvd-5,crvd-5,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_344915,31,43,fs-BEACH,B-L,U-L,728,740,4,,,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_344915,52,61,SUNBATHE,V,V,749,758,4,B-L,B-L,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_344915,72,78,"DCL:4\people tanning\""""",4,4,769,775,4,4,4,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_344915,87,101,SUNBATHE,V,V,784,798,4,B-L,B-L,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_344915,109,116,WHY,25,25,806,813,4,,,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_344915,128,131,part:indef,5-C-L,5-C-L,825,828,4,,,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_344915,143,158,fs-PALE,K,loose-E,840,855,4,,,2012-11-27_JM8_0097-cam1-for-ss3.mp4
sign_340147,16,21,WHEN,1,1,16735,16740,77,1,1,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340147,26,34,FRIEND,1,1,16745,16753,77,1,1,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340147,49,53,PROCEED,bent-B-L,bent-B-L,16768,16772,77,bent-B-L,bent-B-L,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340147,63,69,START,1,1,16782,16788,77,5,5,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340147,79,84,DYE,F,F,16798,16803,77,F,F,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340147,93,107,"DCL:5\hair dyed all over\""""",5,5,16812,16826,77,5,5,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340147,126,132,OTHER,10,10,16845,16851,77,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340147,147,164,FRIEND,1,1,16866,16883,77,1,1,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340147,171,182,FINE,5,5,16890,16901,77,,,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_340147,188,207,JOIN,U,U,16907,16926,77,C,C,2013-06-27_CB_0112-cam1-for-ss3.mp4
sign_352539,4,5,DO-DO,G,baby-O,7832,7833,39,,,4-Deaf-Speech.mov
